# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 
1.000000000000000E+004 -7.435685437733356E+000 2.858615228916202E-001 
1.003459849147839E+004 -7.422825340399688E+000 3.227850635402007E-001 
1.006931668851804E+004 -7.487270097425823E+000 2.082004044975086E-001 
1.010415500528214E+004 -7.460137464250667E+000 -6.493121440847349E-002 
1.013911385736680E+004 -7.458953037765570E+000 -1.435667499575256E-001 
1.017419366180605E+004 -7.452148974187675E+000 -4.125414607241702E-002 
1.020939483707681E+004 -7.480721285579254E+000 1.283873301067861E-001 
1.024471780310382E+004 -7.489300227307995E+000 -7.426537606060932E-002 
1.028016298126474E+004 -7.513962104158741E+000 6.780640993305807E-002 
1.031573079439512E+004 -7.462273347945274E+000 6.148343300681863E-003 
1.035142166679345E+004 -7.488327649703007E+000 1.226317008382609E-002 
1.038723602422623E+004 -7.427828745739935E+000 1.362685186427463E-001 
1.042317429393305E+004 -7.489019364094230E+000 3.737191878034694E-002 
1.045923690463170E+004 -7.447631263324045E+000 -2.047171807950827E-001 
1.049542428652324E+004 -7.502763774084232E+000 3.530411883773340E-003 
1.053173687129718E+004 -7.472914967175521E+000 4.565446127063772E-002 
1.056817509213660E+004 -7.463786370914139E+000 -1.267565948858822E-001 
1.060473938372335E+004 -7.475656839836144E+000 1.688327647525823E-001 
1.064143018224318E+004 -7.503363824685349E+000 1.196796698086243E-001 
1.067824792539100E+004 -7.481736496470738E+000 3.621149916942298E-001 
1.071519305237608E+004 -7.503643036555496E+000 -2.709828450387323E-001 
1.075226600392728E+004 -7.508466585310528E+000 2.483937303203897E-001 
1.078946722229831E+004 -7.481926546664204E+000 3.095524141201549E-001 
1.082679715127302E+004 -7.492110248341787E+000 -5.826393515408887E-002 
1.086425623617068E+004 -7.463555867221246E+000 2.343413621473514E-001 
1.090184492385130E+004 -7.490104080990790E+000 8.830950506731720E-002 
1.093956366272096E+004 -7.506001945374571E+000 1.302394331831528E-001 
1.097741290273716E+004 -7.476641158099572E+000 -1.782045695689204E-002 
1.101539309541417E+004 -7.488163081141220E+000 -4.184461995248993E-002 
1.105350469382845E+004 -7.509560243646912E+000 4.342672634352889E-002 
1.109174815262403E+004 -7.492732168065240E+000 2.261327848974446E-001 
1.113012392801794E+004 -7.496614870689188E+000 1.557256687555104E-001 
1.116863247780564E+004 -7.489743905953527E+000 2.198105524860874E-001 
1.120727426136650E+004 -7.525078467145903E+000 1.246397531425394E-001 
1.124604973966929E+004 -7.488080106935016E+000 2.740949791811219E-001 
1.128495937527765E+004 -7.498118583965125E+000 1.096349424314448E-001 
