# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 
1.000000000000000E+004 -5.564456296125476E+001 2.950364311603831E+001 
1.003459849147839E+004 -5.277034171668464E+001 -4.023855806794799E+000 
1.006931668851804E+004 -5.621033464205714E+001 -4.614421079173481E+001 
1.010415500528214E+004 -7.169305856793565E+001 -1.332476570476125E+002 
1.013911385736680E+004 -7.750048750729600E+001 2.919098224926201E+001 
1.017419366180605E+004 -5.276925114542939E+001 -7.848490454453327E+001 
1.020939483707681E+004 -7.106374204038825E+001 3.909684771893394E+001 
1.024471780310382E+004 -5.807676849416777E+001 1.328859018856406E+001 
1.028016298126474E+004 -5.149318990836815E+001 -8.262054428913207E+001 
1.031573079439512E+004 -5.944354431217289E+001 -9.472596394196773E+001 
1.035142166679345E+004 -6.707666897569801E+001 -6.318976844847840E+001 
1.038723602422623E+004 -4.946088947387921E+001 -2.166052168310808E+001 
1.042317429393305E+004 -5.802135187259661E+001 -1.760540530478478E+001 
1.045923690463170E+004 -5.352689934596658E+001 -4.577923597809342E+001 
1.049542428652324E+004 -5.571282558309818E+001 -1.193105388322023E+002 
1.053173687129718E+004 -5.522631184519538E+001 7.556562770441570E+000 
1.056817509213660E+004 -5.551922041162383E+001 -5.146076821399749E+000 
1.060473938372335E+004 -5.715292889484891E+001 -4.148472881310337E+001 
1.064143018224318E+004 -5.965432614964116E+001 1.474009975262927E+002 
1.067824792539100E+004 -5.228029641299975E+001 -1.087932479787921E+002 
1.071519305237608E+004 -6.367185957470568E+001 2.586695812156089E+001 
1.075226600392728E+004 -5.492239512808228E+001 -5.515371133438234E+001 
1.078946722229831E+004 -6.933723923292898E+001 8.160806513540454E+000 
1.082679715127302E+004 -5.794546955200748E+001 -5.128468630953772E+000 
1.086425623617068E+004 -6.369564987746974E+001 -8.181677778332774E+001 
1.090184492385130E+004 -5.819872774775094E+001 -8.514681346496535E+001 
1.093956366272096E+004 -6.135917593162029E+001 -2.695544290791180E+001 
1.097741290273716E+004 -6.416486419389094E+001 -1.312320509544561E+001 
1.101539309541417E+004 -5.349472995636781E+001 4.173525062919648E+001 
1.105350469382845E+004 -5.921802139259739E+001 -3.821998949008831E+001 
1.109174815262403E+004 -5.341779857630039E+001 -1.718833671703724E+001 
1.113012392801794E+004 -5.425606672576241E+001 -7.328625945090363E+001 
1.116863247780564E+004 -5.049863148830546E+001 -1.323470462598221E+000 
1.120727426136650E+004 -5.005014945317058E+001 3.549736697500583E+000 
1.124604973966929E+004 -5.461220178466559E+001 -8.508313085522053E+001 
1.128495937527765E+004 -5.111444738922269E+001 -4.030445749607941E+001 
1.132400363235560E+004 -6.835985826691679E+001 9.145407931029503E+001 
1.136318297667313E+004 -6.835930669553166E+001 -3.396689543226248E+001 
1.140249787561172E+004 -5.945565288741219E+001 -2.224586280254471E+001 
1.144194879816989E+004 -5.681937283082562E+001 1.536013130344358E+002 
1.148153621496886E+004 -4.947102207220481E+001 -1.998160530360759E+000 
1.152126059825810E+004 -5.776349212273764E+001 -6.073244468890931E+001 
1.156112242192102E+004 -5.160223580028529E+001 2.652480211741635E+001 
1.160112216148057E+004 -5.459932727830529E+001 -1.324694203231760E+001 
1.164126029410495E+004 -5.498272431738744E+001 -5.567938134578567E+000 
1.168153729861328E+004 -6.156506470785092E+001 1.908426615434728E+001 
1.172195365548134E+004 -4.794698620448356E+001 -2.621184721508339E+001 
1.176250984684727E+004 -5.997090598950633E+001 -1.108632587304282E+002 
1.180320635651734E+004 -7.351747191706892E+001 -1.635492441653255E+002 
1.184404366997170E+004 -6.245477970342663E+001 -7.288200671685668E+001 
1.188502227437023E+004 -5.479508395503783E+001 1.181624720799445E+001 
1.192614265855826E+004 -6.342138701225605E+001 5.035279790889278E+000 
1.196740531307248E+004 -5.523764274660804E+001 7.566335431427241E+001 
1.200881073014676E+004 -5.117998687454179E+001 8.610119605181730E+000 
1.205035940371802E+004 -5.463184542988680E+001 -2.414394374639589E+001 
1.209205182943213E+004 -5.786201371188280E+001 3.184427712533050E+001 
1.213388850464982E+004 -5.521000944519165E+001 -4.464299556092070E+001 
1.217586992845261E+004 -5.214900673356495E+001 -2.067433287393979E+001 
1.221799660164877E+004 -6.970734346712263E+001 -5.723049669903288E+000 
1.226026902677928E+004 -5.853567166374523E+001 7.966873016275793E-001 
1.230268770812387E+004 -6.410248025436164E+001 1.505948959838473E+002 
1.234525315170695E+004 -5.760207788650798E+001 3.461083614404717E+001 
1.238796586530375E+004 -5.444509742952024E+001 3.767936398438925E+001 
1.243082635844628E+004 -5.581076821728994E+001 -4.098685952350679E+001 
1.247383514242949E+004 -6.025377445381155E+001 -2.910730475715712E+001 
1.251699273031731E+004 -5.756290688668920E+001 -6.108905769224803E+001 
1.256029963694881E+004 -5.437532747965619E+001 -2.877042922931296E+001 
1.260375637894431E+004 -5.201288370447384E+001 -6.120281361705538E+001 
1.264736347471157E+004 -5.295532910451752E+001 -1.330318860489054E+001 
1.269112144445197E+004 -6.768838003348726E+001 1.352175995598067E+002 
1.273503081016668E+004 -6.067537134932565E+001 7.602246637578652E+001 
1.277909209566294E+004 -8.078571696331744E+001 -1.283047069564425E+002 
1.282330582656028E+004 -6.242702326081719E+001 -4.101163844572542E+001 
1.286767253029679E+004 -6.004294949790581E+001 -5.651341060465942E+001 
1.291219273613541E+004 -6.570337823268919E+001 -5.305346552616738E-001 
1.295686697517026E+004 -6.617951573384788E+001 -1.324076963014395E+002 
1.300169578033297E+004 -5.480513594189996E+001 -8.166236536448123E+001 
1.304667968639902E+004 -5.358079141197446E+001 3.041498228749196E+001 
1.309181922999414E+004 -6.699108551144511E+001 2.091120541051882E+001 
1.313711494960070E+004 -5.262266062816315E+001 1.588992297961554E+001 
1.318256738556415E+004 -5.740752889958849E+001 -3.346333491048112E+000 
1.322817708009942E+004 -5.768868547369019E+001 -2.164362629113862E+001 
1.327394457729747E+004 -5.410275891560683E+001 1.464660597011555E+001 
1.331987042313170E+004 -5.807451486064738E+001 -6.325818986986837E+001 
1.336595516546450E+004 -5.149467656694879E+001 1.861766236166181E+001 
1.341219935405379E+004 -4.865860841369414E+001 -7.865153701841072E-001 
1.345860354055957E+004 -5.586444481265545E+001 -5.727745864721148E+001 
1.350516827855048E+004 -6.474368982009420E+001 -2.264581275844697E+001 
1.355189412351045E+004 -5.538494825232058E+001 3.250106565111386E+001 
1.359878163284528E+004 -5.845428911298090E+001 -8.645744036409599E+001 
1.364583136588933E+004 -5.175993813064279E+001 -8.176323916662870E+000 
1.369304388391216E+004 -5.977639425510692E+001 -6.469310413943398E+000 
1.374041975012524E+004 -5.708308529375852E+001 1.659209938201929E+001 
1.378795952968867E+004 -5.709383367708149E+001 -5.513616744785658E+000 
1.383566378971790E+004 -4.908369245935260E+001 -1.301684944604976E+001 
1.388353309929055E+004 -5.172841328144786E+001 4.520643373667434E+001 
1.393156802945313E+004 -5.378298641113731E+001 6.044004071253099E+001 
1.397976915322790E+004 -6.029946091496387E+001 -2.416582592002511E+000 
1.402813704561968E+004 -5.108258255680961E+001 -2.929874688042264E+001 
1.407667228362274E+004 -5.599304674780177E+001 2.710630999086657E+001 
1.412537544622765E+004 -5.300177921195975E+001 2.333938145580035E+000 
1.417424711442819E+004 -5.664998114615543E+001 8.432775838131846E+000 
1.422328787122830E+004 -5.806362782715572E+001 5.343250027633220E+000 
1.427249830164905E+004 -5.481802134687759E+001 4.704965204063361E+001 
1.432187899273554E+004 -5.478046808545752E+001 -2.588561581895598E+001 
1.437143053356402E+004 -5.854002797550569E+001 2.114754652117979E+001 
1.442115351524880E+004 -5.203464341865230E+001 1.180203993601338E+001 
1.447104853094939E+004 -6.512279148730082E+001 1.066449037977395E+002 
1.452111617587754E+004 -5.713179595297039E+001 -5.363129303837122E+001 
1.457135704730432E+004 -5.000335429816406E+001 -9.048650322132229E+000 
1.462177174456730E+004 -5.349282904950690E+001 -3.335526257946779E+001 
1.467236086907764E+004 -6.351175527456620E+001 2.859212757827950E+001 
1.472312502432731E+004 -5.688150203987912E+001 7.323079324486029E+000 
1.477406481589626E+004 -5.295048362388536E+001 -3.126926818752320E+001 
1.482518085145966E+004 -5.385631597756375E+001 -5.631190052333386E+000 
1.487647374079514E+004 -5.545104944087431E+001 7.634177546044061E+000 
1.492794409579009E+004 -6.897568753591480E+001 1.718936963962699E+001 
1.497959253044890E+004 -6.155594954268459E+001 1.129229172300658E+002 
1.503141966090035E+004 -7.892619282406130E+001 1.558481965944636E+001 
1.508342610540493E+004 -5.254055720016194E+001 2.935429579489388E+001 
1.513561248436221E+004 -5.373448352515339E+001 1.465564457131431E+001 
1.518797942031826E+004 -5.530124667898311E+001 4.604930071561409E+001 
1.524052753797305E+004 -6.313925642592150E+001 -7.949492964508846E+001 
1.529325746418793E+004 -4.997808805133213E+001 -1.404554373046659E+001 
1.534616982799308E+004 -5.489286286206273E+001 -1.842116296728646E+001 
1.539926526059506E+004 -5.300623222743807E+001 -3.344016254243886E+001 
1.545254439538428E+004 -5.827675390777571E+001 -3.477972371938865E+001 
1.550600786794260E+004 -5.429931569489979E+001 -8.302468266511628E-001 
1.555965631605089E+004 -5.287569733962564E+001 -3.218089358700464E+001 
1.561349037969665E+004 -4.995089538160555E+001 -1.496917561826661E+001 
1.566751070108164E+004 -5.392976592698618E+001 -2.394884259011979E+001 
1.572171792462954E+004 -5.559211144767421E+001 3.676521198919231E+001 
1.577611269699364E+004 -5.746680382129738E+001 3.243774600088833E+001 
1.583069566706455E+004 -5.483259625658909E+001 3.345637860175024E+000 
1.588546748597794E+004 -5.365539830231833E+001 2.061945223289049E+000 
1.594042880712233E+004 -5.525380848518812E+001 2.645361600249677E+001 
1.599558028614684E+004 -5.458678927220463E+001 1.899367033801910E+001 
1.605092258096906E+004 -6.094200793792982E+001 -2.512831698953004E+001 
1.610645635178286E+004 -5.504465623025084E+001 -3.834758221178562E-001 
1.616218226106629E+004 -5.093738588786350E+001 2.521648099959645E+000 
1.621810097358946E+004 -5.021506678242429E+001 -3.838926571251112E+000 
1.627421315642251E+004 -5.302965889936057E+001 -7.481404647361419E+000 
1.633051947894351E+004 -5.613299261268151E+001 -7.953512278337216E+000 
1.638702061284650E+004 -5.738103227005080E+001 -7.709460319006727E+000 
1.644371723214948E+004 -5.342913964858823E+001 -1.481563073378001E+001 
1.650061001320244E+004 -5.450209897652881E+001 3.211379897243840E+001 
1.655769963469545E+004 -5.122883244375579E+001 1.742853540052464E+001 
1.661498677766673E+004 -5.243665812472728E+001 -1.378382587602999E+001 
1.667247212551080E+004 -5.124353952744549E+001 -2.240244908216688E+001 
1.673015636398663E+004 -5.090808800423304E+001 -1.056712331437800E+001 
1.678804018122578E+004 -5.597201570370503E+001 2.017539190382296E+001 
1.684612426774068E+004 -5.425300302583499E+001 2.769924475115157E+000 
1.690440931643282E+004 -5.235148932937476E+001 2.713016540745050E+001 
1.696289602260101E+004 -5.373157814375602E+001 -6.254430564994790E-001 
1.702158508394969E+004 -5.450749959953355E+001 -3.451611438244874E+000 
1.708047720059727E+004 -5.181964447624940E+001 -3.990843326572786E+000 
1.713957307508445E+004 -5.811495090028946E+001 1.368418041213670E+001 
1.719887341238260E+004 -5.778392701370381E+001 -2.258955603205092E+001 
