# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 
1.000000000000000E+004 -5.244401689188946E+001 4.828556186434291E+001 
1.003459849147839E+004 -5.389031544408813E+001 -7.669549757850959E+000 
1.006931668851804E+004 -7.607970980522470E+001 1.612746156726624E+001 
1.010415500528214E+004 -5.400685478864728E+001 -7.519078188744614E+001 
1.013911385736680E+004 -5.724506995605817E+001 -8.134377674020833E+001 
1.017419366180605E+004 -4.795338725772611E+001 -1.008488176310759E+002 
1.020939483707681E+004 -6.925278368232084E+001 -3.570065031838831E+001 
1.024471780310382E+004 -5.743920351836412E+001 -1.523920219406172E+001 
1.028016298126474E+004 -5.474431606863320E+001 -3.377153050146353E+001 
1.031573079439512E+004 -5.935204470088306E+001 -7.495152011571203E+001 
1.035142166679345E+004 -5.723268386910119E+001 -8.329691906759751E+001 
1.038723602422623E+004 -5.024530438381215E+001 -3.083626508987524E+001 
1.042317429393305E+004 -5.837151422160450E+001 3.354935390676750E+000 
1.045923690463170E+004 -5.432061003388663E+001 -1.074204268322063E+002 
1.049542428652324E+004 -6.539420843226033E+001 -1.094262705018120E+002 
1.053173687129718E+004 -6.158193066208001E+001 -5.732127555981474E+001 
1.056817509213660E+004 -5.544393189786359E+001 -7.049663439193093E+000 
1.060473938372335E+004 -5.699638115221312E+001 -1.060635875525190E+002 
1.064143018224318E+004 -5.437324156064602E+001 4.965973385488555E+001 
1.067824792539100E+004 -5.240636339625390E+001 -8.751166015677296E+001 
1.071519305237608E+004 -8.124570538598381E+001 1.127403504761127E+002 
1.075226600392728E+004 -6.275402509684749E+001 -6.709258350065244E+001 
1.078946722229831E+004 -5.356684209580734E+001 -8.978447084288135E+001 
1.082679715127302E+004 -6.095023989432941E+001 -5.883977512055217E+001 
1.086425623617068E+004 -6.342680811366891E+001 -5.757041658051801E+001 
1.090184492385130E+004 -5.979626481432488E+001 -4.500605931727753E+000 
1.093956366272096E+004 -5.875277691850853E+001 1.015344343339435E+001 
1.097741290273716E+004 -6.682753841087263E+001 -1.301679615181457E+002 
1.101539309541417E+004 -5.920440769258024E+001 1.027239319673701E+001 
1.105350469382845E+004 -6.309024449294692E+001 -2.998946756893549E+000 
1.109174815262403E+004 -6.110783448454799E+001 -4.830249194123506E+001 
1.113012392801794E+004 -5.906444089654879E+001 -5.551039586116937E+001 
1.116863247780564E+004 -4.975946285674650E+001 7.185978280736865E+000 
1.120727426136650E+004 -5.579514685639133E+001 1.464921376210096E+001 
1.124604973966929E+004 -5.867212714485157E+001 -4.153208206584833E+001 
1.128495937527765E+004 -5.288266096600813E+001 -4.259277691728255E+001 
1.132400363235560E+004 -5.953768717086507E+001 -1.497763721660500E+002 
1.136318297667313E+004 -5.795410869698674E+001 -2.235100873608448E+001 
1.140249787561172E+004 -5.373709880125863E+001 7.699365974080934E+000 
1.144194879816989E+004 -6.464893266574316E+001 -1.099310213402832E+002 
1.148153621496886E+004 -5.282642549048160E+001 -1.980530744604348E+001 
1.152126059825810E+004 -6.538075563373099E+001 9.616281687423827E-004 
1.156112242192102E+004 -7.090582090059097E+001 1.192862682302063E+002 
1.160112216148057E+004 -5.640280044598046E+001 2.211725111889367E+001 
1.164126029410495E+004 -5.234074307271610E+001 2.564334623636982E+001 
1.168153729861328E+004 -5.885234615050300E+001 4.301802314987313E+001 
1.172195365548134E+004 -5.271166815668445E+001 4.881933647175161E+000 
1.176250984684727E+004 -6.055486026103074E+001 1.592588867945992E+002 
1.180320635651734E+004 -6.606904013448084E+001 1.343208730439664E+001 
1.184404366997170E+004 -5.509977856124817E+001 -4.715375028231793E+000 
1.188502227437023E+004 -5.449208733220137E+001 9.000470737145703E+000 
1.192614265855826E+004 -6.253527530595780E+001 1.791146817759859E+001 
1.196740531307248E+004 -5.583163079427613E+001 -1.675715152584076E+001 
1.200881073014676E+004 -6.105493567353484E+001 2.921755888652861E+001 
1.205035940371802E+004 -6.377714019503216E+001 -1.270826585147260E+002 
1.209205182943213E+004 -7.036902108253594E+001 -2.595347762123353E+000 
1.213388850464982E+004 -5.609309663178817E+001 -1.107250036878798E+002 
1.217586992845261E+004 -5.886203596097218E+001 -1.034444054569512E+002 
1.221799660164877E+004 -6.706380670967883E+001 -1.130894513931514E+002 
1.226026902677928E+004 -5.902213020735957E+001 -7.673657181836654E-001 
1.230268770812387E+004 -5.912569109428824E+001 -1.462132809771032E+002 
1.234525315170695E+004 -5.837937698361287E+001 6.356892592049784E+001 
1.238796586530375E+004 -5.838866592689710E+001 1.028055570864559E+002 
1.243082635844628E+004 -5.088222676709749E+001 -2.783763769655119E+001 
1.247383514242949E+004 -5.617451077996879E+001 -4.254868797723641E+001 
1.251699273031731E+004 -5.200180258544501E+001 -6.025301335647092E+001 
1.256029963694881E+004 -5.053852156695344E+001 7.612108159834031E+000 
1.260375637894431E+004 -5.159497865204703E+001 -6.473628503895901E+001 
1.264736347471157E+004 -5.831246246134420E+001 -5.981733368456377E+001 
1.269112144445197E+004 -6.504900428252833E+001 -1.372787305961294E+002 
1.273503081016668E+004 -5.606298073504900E+001 2.324672930096532E+001 
1.277909209566294E+004 -5.491168334415309E+001 -7.800329055921810E+001 
1.282330582656028E+004 -5.684940753748752E+001 -4.558523044517258E+001 
1.286767253029679E+004 -5.823254509042019E+001 -1.267068884462276E+001 
1.291219273613541E+004 -5.220708948598963E+001 1.054580805043929E+001 
1.295686697517026E+004 -6.785876218219356E+001 1.370494891741324E+002 
1.300169578033297E+004 -8.087654661497787E+001 -1.263224904003112E+002 
1.304667968639902E+004 -5.890006965912747E+001 4.241223619837992E+001 
1.309181922999414E+004 -5.609741222665207E+001 3.487328706974444E+001 
1.313711494960070E+004 -5.672123802592816E+001 1.774280198987307E+001 
1.318256738556415E+004 -6.469850300714647E+001 -1.070153701682754E+002 
1.322817708009942E+004 -6.043379643361600E+001 -2.520241192833312E+001 
1.327394457729747E+004 -5.133249163252282E+001 1.805749252160235E+001 
1.331987042313170E+004 -5.311687565243170E+001 -3.823920683774880E+001 
1.336595516546450E+004 -4.996199188252707E+001 1.733308532168456E+001 
1.341219935405379E+004 -5.336698848974613E+001 -4.387700243427818E+000 
1.345860354055957E+004 -6.526340365877607E+001 1.634305812152651E+001 
1.350516827855048E+004 -5.766280565916490E+001 -1.211550453809097E-001 
1.355189412351045E+004 -6.156536407558422E+001 2.526372756603908E+001 
1.359878163284528E+004 -5.813336695242843E+001 -5.699155690519179E+001 
1.364583136588933E+004 -5.615042862012933E+001 3.204542644109448E+001 
1.369304388391216E+004 -5.860155066881305E+001 7.076027242561147E+000 
1.374041975012524E+004 -5.167163111216275E+001 2.160041132681794E+001 
1.378795952968867E+004 -5.367018759322269E+001 4.273930678474766E+001 
1.383566378971790E+004 -5.020877690288798E+001 -4.063108386659273E+000 
1.388353309929055E+004 -5.441837443075254E+001 4.988514230840163E+001 
1.393156802945313E+004 -5.106446717741380E+001 5.596917069699597E+001 
