# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 
1.000000000000000E+004 -1.332146903095678E-002 1.799677122724359E+002 
1.003459849147839E+004 -1.664399936145471E-002 1.799939846442800E+002 
1.006931668851804E+004 -1.006719574278905E-002 1.799476720235548E+002 
1.010415500528214E+004 -1.793577171625934E-002 1.799808693522982E+002 
1.013911385736680E+004 -3.219455910536503E-002 1.799413557982399E+002 
1.017419366180605E+004 -2.175741963579787E-002 1.799652231042582E+002 
1.020939483707681E+004 -2.849606158891620E-002 1.799744079202028E+002 
1.024471780310382E+004 -2.657989246836388E-002 1.799111170426729E+002 
1.028016298126474E+004 -1.338573044326888E-002 1.798884875516251E+002 
1.031573079439512E+004 -1.027605833649109E-002 1.799798833604725E+002 
1.035142166679345E+004 -3.034120837978674E-002 1.799321332785823E+002 
1.038723602422623E+004 -1.818181032036326E-002 1.799836119976460E+002 
1.042317429393305E+004 -2.752632955545026E-002 1.798333741981457E+002 
1.045923690463170E+004 -2.286957388199700E-002 1.799041500882883E+002 
1.049542428652324E+004 -2.769023042700264E-002 1.799924843858597E+002 
1.053173687129718E+004 -2.433221471437774E-002 1.799161424648536E+002 
1.056817509213660E+004 -2.352088951798592E-002 1.799382351871125E+002 
1.060473938372335E+004 -3.197587760825534E-002 1.799296724770766E+002 
1.064143018224318E+004 -3.485419421048894E-002 1.799128476272975E+002 
1.067824792539100E+004 -1.956874411766838E-002 1.799193818178436E+002 
1.071519305237608E+004 -3.244348028338596E-002 1.799414139860446E+002 
1.075226600392728E+004 -2.951482631492949E-002 1.799497321086802E+002 
1.078946722229831E+004 -2.723673848104814E-002 1.799224481709242E+002 
1.082679715127302E+004 -2.492013295745961E-002 1.798887393168790E+002 
1.086425623617068E+004 -2.454613468821981E-002 1.799562236096079E+002 
1.090184492385130E+004 -2.674081538184647E-002 1.799065473748449E+002 
1.093956366272096E+004 -2.418056941923120E-002 1.799978021121903E+002 
1.097741290273716E+004 -2.772981112736279E-002 1.799344779771041E+002 
1.101539309541417E+004 -2.461227028991783E-002 1.799494932922748E+002 
1.105350469382845E+004 -3.877786918734066E-002 1.799121825166658E+002 
1.109174815262403E+004 -2.545692197731599E-002 1.799618411075842E+002 
1.113012392801794E+004 -3.094297071010611E-002 1.798802900179684E+002 
1.116863247780564E+004 -1.946586189650424E-002 1.799263060880297E+002 
1.120727426136650E+004 -1.805569497371119E-002 1.798832213534893E+002 
1.124604973966929E+004 -2.465434919708081E-002 1.799061296334666E+002 
1.128495937527765E+004 -2.121877992444619E-002 1.799560638282201E+002 
1.132400363235560E+004 -3.037983208533572E-002 1.799127485529248E+002 
1.136318297667313E+004 -2.922935030100436E-002 1.798989901664872E+002 
1.140249787561172E+004 -2.279805180008188E-002 1.799367368429839E+002 
1.144194879816989E+004 -3.130824311725808E-002 1.798906032094864E+002 
1.148153621496886E+004 -3.129648829217246E-002 1.798931030804071E+002 
1.152126059825810E+004 -2.818746183998959E-002 1.799187808060311E+002 
1.156112242192102E+004 -3.071001294525195E-002 1.798813211586392E+002 
1.160112216148057E+004 -3.197268008819097E-002 1.799292452147861E+002 
1.164126029410495E+004 -2.718791981834343E-002 1.799333349030354E+002 
1.168153729861328E+004 -2.996118396237731E-002 1.798170642274675E+002 
1.172195365548134E+004 -2.020642862653679E-002 1.799078063675337E+002 
1.176250984684727E+004 -2.891886306219800E-002 1.798322106724794E+002 
1.180320635651734E+004 -3.454084506748481E-002 1.798638674629255E+002 
1.184404366997170E+004 -1.286528732824484E-002 1.798679826450370E+002 
1.188502227437023E+004 -3.097610697862554E-002 1.799034978270758E+002 
1.192614265855826E+004 -2.694611339101308E-002 1.798779790082538E+002 
1.196740531307248E+004 -1.702615533465593E-002 1.798622833951779E+002 
1.200881073014676E+004 -2.979573680842199E-002 1.798456207072001E+002 
1.205035940371802E+004 -2.414900330460037E-002 1.798918330766780E+002 
1.209205182943213E+004 -2.995205548991775E-002 1.798718932767580E+002 
1.213388850464982E+004 -2.229645234565185E-002 1.798818953054663E+002 
1.217586992845261E+004 -2.203570694551699E-002 1.798748665585148E+002 
1.221799660164877E+004 -2.403907985220213E-002 1.798754209812958E+002 
1.226026902677928E+004 -2.572425482469690E-002 1.799139556265644E+002 
1.230268770812387E+004 -2.121379508791096E-002 1.798693284966939E+002 
1.234525315170695E+004 -2.650970882774003E-002 1.798258350792162E+002 
1.238796586530375E+004 -2.680632301882652E-002 1.798502765924600E+002 
1.243082635844628E+004 -3.055287610290769E-002 1.799063910815081E+002 
1.247383514242949E+004 -2.558451224941867E-002 1.798671208322573E+002 
1.251699273031731E+004 -2.696347732720220E-002 1.798433724147683E+002 
1.256029963694881E+004 -2.609073159208515E-002 1.798502866116572E+002 
1.260375637894431E+004 -3.659611085461173E-002 1.798522539212206E+002 
1.264736347471157E+004 -3.352929584164139E-002 1.799001418976659E+002 
1.269112144445197E+004 -2.360711744487633E-002 1.798167031816959E+002 
1.273503081016668E+004 -2.108048516622097E-002 1.798386126264506E+002 
1.277909209566294E+004 -3.629552523531916E-002 1.798208064739850E+002 
1.282330582656028E+004 -2.443542675952162E-002 1.798078117448970E+002 
1.286767253029679E+004 -2.496624662980516E-002 1.798369653130028E+002 
1.291219273613541E+004 -2.485822531901891E-002 1.798208508834827E+002 
1.295686697517026E+004 -3.119746663923717E-002 1.798102516993309E+002 
1.300169578033297E+004 -3.474836896935575E-002 1.798366395401654E+002 
1.304667968639902E+004 -2.695698939567729E-002 1.798811445456718E+002 
1.309181922999414E+004 -3.629411241927325E-002 1.798135860067583E+002 
1.313711494960070E+004 -2.618883729239601E-002 1.798108201886986E+002 
1.318256738556415E+004 -2.733190534575331E-002 1.798655053431231E+002 
1.322817708009942E+004 -2.186122650023196E-002 1.798439399361559E+002 
1.327394457729747E+004 -2.749768768500679E-002 1.798142686062436E+002 
1.331987042313170E+004 -3.009682591498636E-002 1.798364368501284E+002 
1.336595516546450E+004 -2.226661972222545E-002 1.797999248102214E+002 
1.341219935405379E+004 -3.332007361390160E-002 1.797775586046722E+002 
1.345860354055957E+004 -2.645886605635297E-002 1.797846156443753E+002 
1.350516827855048E+004 -2.996398789034287E-002 1.798185701036920E+002 
1.355189412351045E+004 -3.491871159648140E-002 1.797790808931790E+002 
1.359878163284528E+004 -2.839017461496055E-002 1.798023237982510E+002 
1.364583136588933E+004 -3.106102717704511E-002 1.798513413252884E+002 
1.369304388391216E+004 -2.815283073186077E-002 1.798063887874504E+002 
1.374041975012524E+004 -2.528438697091741E-002 1.798250352187583E+002 
1.378795952968867E+004 -2.706503032923032E-002 1.798239547057796E+002 
1.383566378971790E+004 -3.226672660866650E-002 1.798403645376427E+002 
1.388353309929055E+004 -3.258145077620242E-002 1.798269485871449E+002 
1.393156802945313E+004 -2.717053018033245E-002 1.797952363761603E+002 
1.397976915322790E+004 -2.517981288519904E-002 1.797694742845645E+002 
1.402813704561968E+004 -3.132061125310726E-002 1.798482043421916E+002 
1.407667228362274E+004 -3.361482202385889E-002 1.797932353384337E+002 
1.412537544622765E+004 -2.621420032701541E-002 1.797976295487866E+002 
1.417424711442819E+004 -2.962038876040855E-002 1.797882094575309E+002 
1.422328787122830E+004 -2.901719427138860E-002 1.797889846306354E+002 
1.427249830164905E+004 -2.549428510954441E-002 1.797608207674419E+002 
1.432187899273554E+004 -2.999311623364928E-002 1.797566885835192E+002 
1.437143053356402E+004 -3.232933462217173E-002 1.798337131718254E+002 
1.442115351524880E+004 -2.606366856203767E-002 1.798682533986980E+002 
1.447104853094939E+004 -2.328442513341580E-002 1.797977597965464E+002 
1.452111617587754E+004 -3.642645624187769E-002 1.797884626960697E+002 
1.457135704730432E+004 -3.073668545371480E-002 1.798420486323440E+002 
1.462177174456730E+004 -3.104022188050669E-002 1.797909136610711E+002 
1.467236086907764E+004 -2.749469181085166E-002 1.798469872346391E+002 
1.472312502432731E+004 -2.532726786792486E-002 1.798579492771914E+002 
1.477406481589626E+004 -2.822929552334680E-002 1.797661718840112E+002 
1.482518085145966E+004 -3.105927614644237E-002 1.798002045546455E+002 
1.487647374079514E+004 -3.307115646203307E-002 1.797723584993639E+002 
1.492794409579009E+004 -3.138329222557584E-002 1.797911727295118E+002 
1.497959253044890E+004 -2.370072186521389E-002 1.798386905989522E+002 
1.503141966090035E+004 -2.619541211666504E-002 1.798634316363176E+002 
1.508342610540493E+004 -2.107787743039569E-002 1.798579746327590E+002 
1.513561248436221E+004 -2.686383584447801E-002 1.798326301731664E+002 
1.518797942031826E+004 -3.049617150127729E-002 1.797945737817573E+002 
1.524052753797305E+004 -3.151478425864873E-002 1.798272658139396E+002 
1.529325746418793E+004 -3.155625600862175E-002 1.797958110513983E+002 
1.534616982799308E+004 -2.871250376201173E-002 1.797931490981529E+002 
1.539926526059506E+004 -2.912471682864856E-002 1.798014376438898E+002 
1.545254439538428E+004 -2.947844449894529E-002 1.797843153996724E+002 
1.550600786794260E+004 -2.865313264961266E-002 1.797799960783094E+002 
1.555965631605089E+004 -2.792104888563781E-002 1.798241869969101E+002 
1.561349037969665E+004 -3.075575307643299E-002 1.798080405182160E+002 
1.566751070108164E+004 -2.806740699812388E-002 1.798228375674361E+002 
1.572171792462954E+004 -2.631826260354923E-002 1.798100286309268E+002 
1.577611269699364E+004 -3.259967224706712E-002 1.797986849874537E+002 
1.583069566706455E+004 -2.506626977371786E-002 1.798271990956305E+002 
1.588546748597794E+004 -2.755276486596268E-002 1.797291797215475E+002 
1.594042880712233E+004 -3.210542688693736E-002 1.797890583346746E+002 
1.599558028614684E+004 -2.987294749692211E-002 1.798027622537786E+002 
