# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.000000000000000E+004 -3.012819831603977E+000 2.715017184631840E-001 
1.003459849147839E+004 -2.992631691225655E+000 2.516183963969622E-001 
1.006931668851804E+004 -3.000537490623586E+000 1.602970561803847E-001 
1.010415500528214E+004 -3.015835627967916E+000 2.251475881474692E-001 
1.013911385736680E+004 -3.010427280141054E+000 1.939378112274102E-001 
1.017419366180605E+004 -3.001427092258289E+000 1.862780177857714E-001 
1.020939483707681E+004 -3.016787007422129E+000 1.855865327447657E-001 
1.024471780310382E+004 -3.018680097512443E+000 1.988000941460472E-001 
1.028016298126474E+004 -3.013686244028885E+000 2.231655656812716E-001 
1.031573079439512E+004 -3.007493169126342E+000 2.410001406659478E-001 
1.035142166679345E+004 -3.026851535981484E+000 2.107534864839708E-001 
1.038723602422623E+004 -3.015119533225301E+000 2.298194482573620E-001 
1.042317429393305E+004 -3.007114998073658E+000 1.894697928089531E-001 
1.045923690463170E+004 -3.012398974599635E+000 2.312902626830072E-001 
1.049542428652324E+004 -3.011647318595418E+000 2.114603684346975E-001 
1.053173687129718E+004 -3.022179926724157E+000 2.221392851573165E-001 
1.056817509213660E+004 -3.027525397347546E+000 2.760240401705787E-001 
1.060473938372335E+004 -3.007914443021138E+000 1.991526387104576E-001 
1.064143018224318E+004 -3.012764627320860E+000 1.690771512673019E-001 
1.067824792539100E+004 -3.020077553904755E+000 2.174899418524145E-001 
1.071519305237608E+004 -3.023400892591470E+000 2.169738384852703E-001 
1.075226600392728E+004 -3.030132656332261E+000 2.640195311649575E-001 
1.078946722229831E+004 -3.027595530815298E+000 2.640646160838084E-001 
1.082679715127302E+004 -3.025790078578704E+000 1.941530143142381E-001 
1.086425623617068E+004 -3.028113976175497E+000 2.006561765913623E-001 
1.090184492385130E+004 -3.043215052117039E+000 2.171291489408554E-001 
1.093956366272096E+004 -3.036611320112026E+000 3.089529064139289E-001 
1.097741290273716E+004 -3.020566054529482E+000 2.462157931334350E-001 
1.101539309541417E+004 -3.028825661770623E+000 2.016998357962323E-001 
1.105350469382845E+004 -3.034825440176479E+000 2.288030466381271E-001 
1.109174815262403E+004 -3.039837375382096E+000 2.528535409658334E-001 
1.113012392801794E+004 -3.022186700170297E+000 2.550247390763381E-001 
