# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.000000000000000E+004 -6.171949121844801E+001 -1.574905448049603E+002 
1.003459849147839E+004 -6.257804450236422E+001 1.556487279546926E+002 
1.006931668851804E+004 -6.728383889580810E+001 -4.356318897117117E+001 
1.010415500528214E+004 -6.114336496006868E+001 1.739862570309903E+002 
1.013911385736680E+004 -7.492324658801175E+001 -1.370494852020265E+002 
1.017419366180605E+004 -6.780813791937788E+001 -2.519940100336926E+001 
1.020939483707681E+004 -6.157653308620991E+001 -4.685526066115299E+001 
1.024471780310382E+004 -6.955614578863109E+001 2.706963229043387E+001 
1.028016298126474E+004 -6.455972687689317E+001 3.529947354610082E+000 
1.031573079439512E+004 -7.040478822231070E+001 1.381896566614190E+002 
1.035142166679345E+004 -6.510979284797631E+001 1.093796622003592E+002 
1.038723602422623E+004 -6.303525289154847E+001 -1.437017096337467E+002 
1.042317429393305E+004 -6.374447563855816E+001 9.861047646174281E+001 
1.045923690463170E+004 -6.757749468531617E+001 1.103856244881096E+001 
1.049542428652324E+004 -6.315554538578856E+001 1.567801367180233E+002 
1.053173687129718E+004 -6.681118605393125E+001 -1.709356843790049E+002 
1.056817509213660E+004 -7.263560177252909E+001 -1.706038530372893E+002 
1.060473938372335E+004 -7.562248248460975E+001 -1.596596890272418E+002 
1.064143018224318E+004 -6.063285801812818E+001 -4.069767685596152E+001 
1.067824792539100E+004 -6.563067987639074E+001 1.463163627060952E+002 
1.071519305237608E+004 -6.707914468930053E+001 -1.074208661620868E+002 
1.075226600392728E+004 -6.600527678282215E+001 -3.128017915815769E+001 
1.078946722229831E+004 -6.901682514354992E+001 -1.447225118157754E+002 
1.082679715127302E+004 -7.073078344402849E+001 1.238966449543840E+002 
1.086425623617068E+004 -7.146105049046379E+001 1.618943407333423E+002 
1.090184492385130E+004 -6.504186496450210E+001 2.007381699589365E+001 
1.093956366272096E+004 -6.339865530682113E+001 1.052110468433033E+002 
1.097741290273716E+004 -7.209771251310312E+001 -1.331117559281658E+002 
1.101539309541417E+004 -6.606138308280679E+001 1.306811639524427E+002 
1.105350469382845E+004 -6.733262340359154E+001 -7.975684690885387E+001 
1.109174815262403E+004 -7.723548284843967E+001 -1.059081827578167E+002 
1.113012392801794E+004 -7.221548167779655E+001 7.413103053474070E+001 
1.116863247780564E+004 -6.370858557466158E+001 1.603858377040464E+002 
1.120727426136650E+004 -6.321752969574088E+001 -1.681751561202134E+002 
1.124604973966929E+004 -6.419690339830618E+001 9.137418036449320E+001 
1.128495937527765E+004 -6.600975349159720E+001 -1.377563770092542E+002 
1.132400363235560E+004 -7.863052940909346E+001 -9.126285479034800E+001 
1.136318297667313E+004 -6.403586088982971E+001 -1.300633028091660E+002 
1.140249787561172E+004 -7.029035858634573E+001 -2.989781027055999E+001 
1.144194879816989E+004 -7.108866748358518E+001 1.546468444007281E+002 
1.148153621496886E+004 -6.759292237523769E+001 -1.131244404728696E+002 
1.152126059825810E+004 -6.639505305787534E+001 1.931146981718000E+001 
1.156112242192102E+004 -7.512225019659979E+001 -9.848993184270857E+001 
1.160112216148057E+004 -7.990664251611933E+001 1.476002374558213E+002 
1.164126029410495E+004 -8.671941578179489E+001 2.555892354594541E+001 
1.168153729861328E+004 -6.625114246434572E+001 -8.372531014299712E+001 
1.172195365548134E+004 -6.880530968878637E+001 -2.400064225635867E+001 
1.176250984684727E+004 -6.343616901191583E+001 -3.805004325376309E+001 
1.180320635651734E+004 -7.458619927181560E+001 1.253408886922062E+002 
1.184404366997170E+004 -7.189367945101913E+001 -6.445809832619857E+001 
1.188502227437023E+004 -6.589297490149887E+001 -1.068106531132174E+002 
1.192614265855826E+004 -6.107251838078101E+001 8.900521998420398E+001 
1.196740531307248E+004 -7.282595006375689E+001 6.863709379683969E+001 
1.200881073014676E+004 -6.345346123485998E+001 9.510601653395268E+001 
1.205035940371802E+004 -7.035280384391734E+001 1.181241851455247E+002 
1.209205182943213E+004 -6.368932656064915E+001 1.182162871749498E+002 
1.213388850464982E+004 -6.489605676902382E+001 -1.766815421928391E+002 
1.217586992845261E+004 -7.218785059181177E+001 -8.074172700917425E+000 
1.221799660164877E+004 -7.046515674713164E+001 -1.088378266604020E+002 
1.226026902677928E+004 -6.648648666150990E+001 1.673286784525563E+002 
1.230268770812387E+004 -6.422668333813859E+001 3.416206363898874E+001 
1.234525315170695E+004 -6.481372420434795E+001 1.216270787981880E+001 
1.238796586530375E+004 -7.981377804717909E+001 -6.243434589625331E+001 
1.243082635844628E+004 -6.498668319175052E+001 -1.009886133533644E+002 
1.247383514242949E+004 -6.425356659971227E+001 -9.523070468552959E+001 
1.251699273031731E+004 -6.869069339353615E+001 -1.769631381599402E+002 
1.256029963694881E+004 -6.182512943059258E+001 -1.124977831526265E+002 
1.260375637894431E+004 -6.418889303508054E+001 5.784499725012951E+001 
1.264736347471157E+004 -7.197528726997751E+001 -6.420274793963013E+001 
1.269112144445197E+004 -7.083909747666891E+001 1.395715135159462E+002 
1.273503081016668E+004 -7.213647134688476E+001 8.207821520699403E+001 
1.277909209566294E+004 -6.660743990844203E+001 1.435704924864143E+002 
1.282330582656028E+004 -6.868852542951818E+001 7.786429382238663E+001 
1.286767253029679E+004 -6.276468628201893E+001 1.580864282127471E+002 
1.291219273613541E+004 -6.956237860489026E+001 -1.531324022218966E+002 
1.295686697517026E+004 -7.426933914249067E+001 -1.758262273945538E+002 
1.300169578033297E+004 -7.007927814486827E+001 -3.546910981959220E+000 
1.304667968639902E+004 -6.651640669334051E+001 8.761212703235709E+001 
1.309181922999414E+004 -7.042688325277626E+001 1.085925813412568E+001 
1.313711494960070E+004 -6.331886937221902E+001 1.268167703269363E+002 
